calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"Kundenberater (m/w) für ein bekanntes Unternehmen aus der Telekommunikationsbranche,Was wir erwarten: ,Sehr gute Deutschkenntnisse in Wort und Schrift ,Ausgeprägtes Kommunikationstalent und Qualitätsbewusstsein ,Zielorientierte und strukturierte Arbeitsweise ,Begeisterung für Telekommunikation und die Produkte rundherum ,Technische Affinität, Interesse an der Telekommunikation ,Erfahrung in der Kundenbetreuung, im Verkauf oder im kaufmännischen Bereich ,Fundierte Kenntnisse im Umgang mit den gängigen PC - Anwendungen ,Flexibilität, Zuverlässigkeit und Teamfähigkeit ,İŞ TANIMI,Was wir bieten: ,Fixum pro Monat, sehr hohe Verkaufsprämien und Qualitätsbonus ,Catering & Shuttle Services ,Anspruchsvolle und abwechslungsreiche Inbound Tätigkeit ,Ein tolles Office mit modernsten Arbeitsplätzen ,Umfeld eines international tätigen österreichischen Dienstleistungsunternehmens,Selbstständiges und verantwortungsvolles Arbeiten in einem dynamischen Team mit flachen Hierarchien und Duz-Kultur,Begleitung in den beruflichen Alltag mit Weiterbildungen, Workshops und Coachings,Aufstiegschancen in unserem international tätigen Unternehmen ",Kundenberater/in für Telekommunikationsbranche,banka_sigorta,,,Sektöründe Öncü Firma,
,,,"Üniversitelerin Endüstri Mühendisliği, İşletme Mühendisliği, MIS vb. bölümlerinde lisans eğitimi görmüş, ,Çok iyi derecede İngilizce bilgisi olan, ,CRM, İş Zekası, Telekom süreçleri ile ilgili bilgi sahibi, ,Süreç ve iş analizi alanında en az 3 yıl deneyimli, ,Tercihen süreç ve iş akışı modelleme araçlarıyla çalışmış, ,MS Office uygulamalarını ileri düzeyde kullanma deneyimi olan, ,Ekip çalışmasına yatkın, analitik düşünme ve problem çözme yeteneğine sahip, yazılı   ve sözlü iletişimi kuvvetli, ,Erkek adaylar için askerlik hizmetini tamamlamış veya en az 2 yıl tecilli olan. , İŞ TANIMI ,Çeşitli telekom projelerinde iş süreçleri ve fonksiyonel ihtiyaçların analizi ,Fonksiyonel İhtiyaçların GAP Analizlerini gerçekleştirmek, uyarlama ihtiyaçlarını belirlemek Uyarlamalar ile ilgili araştırma, tasarım, konfigürasyon ve dökümantasyon yapmak ,Sistem entegrasyon testlerini gerçekleştirmek,Kullanıcı ve yönetici eğitimleri vermek ,Kariyerini analiz ve telekom sektöründe geliştirmiş ve ilerletmek isteyen ekip arkadaşları arıyoruz.  ",İş Analisti-Telekom Tecrübeli,banka_sigorta,,,Smartiks Yazılım A.Ş,
,,,"İŞ TANIMI,'Müşteri Hizmetleri Uzmanı',• Min. Ön lisans, tercihen üniversite mezunu.,• Office programlarını kullanabilen,,• Min. 1 yıl Müşteri Hizmetlerinde deneyimli,,• İletişim yeteneği yüksek, problem çözmede iyi, detaylarda dikkatli, analitik,,• İngilizce yazma / konuşma (İyi düzeyde),• İstanbul Avrupa yakasında ikamet eden,• Erkek adaylarda Askerlikle ilişiği olmayan çalışma arkadaşları aramaktayız.",Müşteri Hizmetleri Temsilcisi,banka_sigorta,,,Sml Etiket ve Aksesuar - Sml Group,
,,,"İstikrarlı bir şekilde büyümeye devam eden Türkiye’nin en büyük holdinglerinden biri olan grubumuzda, görevlendirilmek üzere, İhracat Müşteri Temsilcisi ,alınacaktır.,Genel Nitelikler:,Tercihen Üniversitelerin Tekstil Mühendisliği ya da Uluslararası Ticaret bölümlerinden mezun,Çok iyi derecede satış becerilerine sahip,,Firmamızı yurt dışında gereği gibi temsil edecek,,Tercihen ihracat iş süreçleri ve dış ticaret mevzuatında en az 3 yıl tecrübeli,,İyi seviyede İngilizce bilgisine sahip,,MS Office programlarına hâkim,,Dikkatli, planlama, takip ve raporlama yönü kuvvetli,,Takım çalışmasına yatkın ve iletişim becerisi yüksek olan,,·,Erkek adaylar için askerlik görevini tamamlamış,,Çalışma arkadaşı arıyoruz.,İş Tanımı:,Adayların başlıca sorumlulukları aşağıdaki gibi olacaktır., ,Yurtdışında potansiyel müşterileri araştırıp, yeni müşteriler kazandırmak.,Kendi sorumluluğu altında bulunan müşterilerle ilgili tüm satış sürecini yönetmek.,Firmanın satış hacminin artırılmasına katkıda bulunmak,İhracat siparişlerinde müşteri taleplerinin zamanında yerine getirilmesini sağlamak.,Müşteri ve işletme arasındaki koordinasyonu sağlamak.,Sevkiyatı yapılacak ürünlerin ihracat evraklarını hazırlamak,Siparişlerin üretim takibini yapmak.,Sevkiyat plânına göre üretimi organize etmek.,Pazar araştırmaları yapmak.",İhracat Müşteri Temsilcisi,banka_sigorta,,,KARA HOLDİNG - SELÇUK İPLİK SANAYİ VE TİCARET A.Ş.,
,,,"Bursa Şehir Hastahanesinde çalışmak üzere;,Üniversite mezunu(işletme, tercihen Sağlık İşletmeciliği),,Microsoft office programlarını ileri seviyede kullanabilmek, şirket bünyesinde kullanılan paket programlarına kolay adapte olabilmek,,Sterilizasyon ve Dezenfeksiyon alanında bilgi sahibi,,Sektör konusunda tecrübeli,,En az 5 yıl yöneticilik deneyimine sahip(kriz yönetim becerisi yüksek),,KYS(İSO:9001,2015) /SKS sürecine hakim,,İnsan ilişkilerinde başarılı,,İletişim ve İlişki Yönetimi Becerisi’ne haiz,,Aidiyet Duygusu ve Sorumluluk Bilinci ‘ne haiz,,İnsan kaynakları ile uyumlu,,Yabancı dil( tercihen ingilizce),,Takım çalışmasına yatkın,,Erkek adaylar için askerliğin tamamlanmış olması.,İş Tanımı ;,Şirket menfaatleri doğrultusunda, tüm bölüm ve birimler arasındaki koordinasyonu sağlamak, denetlemek ve ilgili raporları Hizmet koordinatörüne /Yönetime sunmak.",Proje Yöneticisi ,banka_sigorta,,,LOTEZ SAĞLIK HİZMETLERİ SAN VE TİC.A.Ş,
,,,"Dünya ve Avrupa'nın Tüketici Finansmanı konusunda önde gelen gruplarından ,BNPP Personal Finance, ‘ın Türkiye'deki ilişkili kuruluşu olan ,TEB Tüketici Finansman A.Ş.,'nin Genel Müdürlük ,Sistem Geliştirme Departmanı ,kadrosunda görevlendirilmek üzere ,Sistem Geliştirme Analisti ,arayışımız söz konusudur.,·         Üniversitelerin Bilgisayar Mühendisliği, Endüstri Mühendisliği, Matematik, MIS veya diğer ilgili bölümlerden mezun,,·         Tercihen finans sektöründe Sistem Geliştirme alanında en az 5 yıl analitik deneyime sahip,,·         MS Office programlarını etkin kullanabilen, tercihen MS Visio, UML ve MS Project programları hakkında bilgi sahibi,,·         Analitik düşünme ve problem çözme yetkinliğine sahip,,·         Oracle SQL ve PL/SQL konularında bilgi sahibi (Toad, SQL  Navigator kullanmış olması tercih sebebidir),·         Düzenli raporlama alışkanlığı olan ve dokümantasyona önem veren,,·         Müşteri odaklı, ikna  ve iletişim yönü güçlü,,·         Değişime ve öğrenmeye açık,,·         Yaratıcı ve sonuç odaklı,,·         Takım çalışmasına yatkın,,·         Esnek çalışma saatlerine uyum sağlayabilen,,·         Erkek adaylar için askerlik hizmetini tamamlamış veya askerlik hizmeti en az 2 yıl tecilli,,·         İyi derecede İngilizce bilen,,·         Müşteri odaklı,, ,İŞ TANIMI,·         İş kolları ile iş süreçlerini analiz etmek, analiz edilen süreçlerin dokümantasyonunu yapmak,İş Analizi yapmak,,·         Yürütülen projelerde, ilgili iş kolları ile iletişim ve koordinasyonu sağlamak,,·         Projelerin; kapsam, fayda, kaynak, kalite ve risk çerçevesinde takibini yapmak,,·         Geliştirilen çözümlerin test süreçlerinin planlanmasını ve gerçekleştirmesini sağlamak,,·         Üretime alınan programlardaki ek istekleri analiz etmek ve gerekliliği paralelinde proje talepleri oluşturmak,,·         Sistemdeki dataların doğruluğu konusunda sorgulamalar yaparak, düzeltilmesini sağlamak,,·         Tüm uygulama, entegrasyon ve sistemsel altyapının doğru, sağlıklı ve kesintisiz bir şekilde çalışıyor olmasını sağlamak,,·         İşkolları tarafından ihtiyaç duyulan raporların üretilmesinde kullanıcılara destek vermek ve kullanıcıları yönlendirmek,,·         Programların kullanılması ile ilgili çıkan soru ve sorunlarda kullanıcılara destek vermek ve günlük işleyişin aksamaması için gerekli müdahalelerde bulunmak,,·         BO Web Intelligence, Desktop Intelligence araçlarını kullarak müşteri ihtiyacını karşılayan raporları hazırlamak",İş Analisti-Teb Finansman A.Ş.,banka_sigorta,,,TEB - Türk Ekonomi Bankası,
,,,"Vakıf Katılım Bankası A.Ş., , Genel Müdürlük bünyesinde, ,Mali Tahlil ve İstihbarat Müdürlüğü,’nde görevlendirilmek üzere; ,Ü,niversitelerin Mühendislik, İstatistik, Matematik, Ekonometri veya bölümlerinden lisans mezunu,,Analitik ve istatistiki modelleme konusunda minimum 2 yıl tecrübeli,,Veri analizi konusunda tecrübeli ve SPSS, EViews, SQL, Python, R kullanabilen,,Problem çözme, neden-sonuç ilişkisi kurma ve süreç planlama yeteneği/tecrübesi olan,,Microsoft Office uygulamalarını etkin kullanabilen,,İyi derecede İngilizce bilen,,Erkek adaylar için Askerlik hizmetini tamamlamış ya da minimum 2 yıl tecilli,,"", Kredi Risk Modelleme Yetkilisi/Yönetmeni,” aranmaktadır., ,İş Tanımı:,Bankanın bireysel ve ticari kredi derecelendirme modellerinin (başvuru, davranış, tahsilat) geliştirilmesinde görev almak,,Karar destek sistemlerinin ve otomatik karar sistemlerinin geliştirilmesine katkıda bulunmak,,Kredi stratejilerinin ve politikalarının geliştirilmesine destek sağlamak,,Tüm modellerin validasyon ve kalibrasyon süreçlerinde görev almak,,Modellerin performanslarının düzenli takip ve raporlamasını yapmak., ",Kredi Risk Modelleme Uzmanı,banka_sigorta,,,VAKIF KATILIM BANKASI A.Ş.,
,,,"Lisans mezunu,Hazine-Finans alanında ,Yönetici ,unvanı, ,için minimum 5 yıl,,Yönetici Yardımcısı, unvanı için minimum 3 yıl deneyimli,Aktif Pasif Yönetimi, Bilanço Analizi konularında bilgi sahibi,Tercihen Modelleme ve Modelleme validasyonu konularında deneyimli,Çok iyi derecede İngilizce bilen,SPL Düzey3 ve Türev Lisanslarına sahip,adayların başvurularını bekliyoruz.",Piyasa Likidite Faiz Oranı Riskleri Yöneticisi ,banka_sigorta,,,TEB - Türk Ekonomi Bankası,
Sürekli / Tam zamanlı,Finans,,"Lisans mezunu,Bankacılık - Finansal Kurumlar limit risk analiz ve tahsis süreçlerinde,Yönetici, unvanı için minimum 5 yıl deneyim, ,Yönetici Yardımcısı, için minimum 3 yıl deneyimli,,Dış Ticaret konularına hakim,Hazine ürünleri konusunda bilgili,Çok iyi derecede İngilizce bilen,Ulusal ve Uluslararası gündemi takip eden,adayların başvurularını bekliyoruz., ",Finansal Kurumlar ve Ülke Riski Yöneticisi,banka_sigorta,,Bankacılık,TEB - Türk Ekonomi Bankası,Tecrübeli ya da tecrübesiz adaylar
Sürekli / Tam zamanlı,Turizm,,"Kurumsal toplantı, seminer, ulusal ve uluslararası kurumsal şirketlerin yurt içi ve yurt dışı toplantı ve organizasyonların yürütülmesini koordine edecek ,;,·,         ,Üniversite mezunu ,·,         ,Sektör tecrübesine sahip ,·,         ,Etkinlik ve toplantı organizasyonları konusunda deneyimli, ,·,         ,Toplantı salonu, otel , dekor malzemeleri, ses-ışık görüntü sistem ve ekipmanlarını iyi tanıyan, ,·,         ,Yaratıcı, diksiyonu düzgün,·,         ,Sözlü ve yazılı iletişim becerilerine sahip, prezantabl ,·,         ,Esnek çalışma saatlerine ve hareketli iş ortamına uyum gösterebilecek,·,         ,Dinamik ve takım çalışmasını seven,·,         ,Planlama ve organizasyon becerisine sahip,·,         ,Seyahat engeli olmayan ,·,         ,MS Office uygulamalarını etkin biçimde kullanabilen,·,         ,İyi derecede İngilizce bilen.( tercih sebebidir ) ,Takım arkadaşları arıyoruz",Proje Sorumlusu,banka_sigorta,,"Turizm, Seyahat Acentaları",KONGRE ORGANİZASYONTURİZM SEYA.ACENSAN.VE TİC.A.Ş.(PLAZA TUR),
Sürekli / Tam zamanlı,Finans,,"Lisans mezunu,Hazine - Finans alanında ,Yönetici, unvanı için minimum 5 yıl, ,Yönetici Yardımcısı, unvanı için minimum 2 yıl deneyimli,Türev Ürünler konularında bilgili,Çok iyi derecede İngilizce bilen,adayların başvurularını bekliyoruz. , , ",Karşı Taraf Kredi Riski & Teminat Yön. Yöneticisi,banka_sigorta,,Bankacılık,TEB - Türk Ekonomi Bankası,En az 2 yıl tecrübeli adaylar
Sürekli / Tam zamanlı,Müşteri İlişkileri,,"İletişim ve ikna kabiliyeti yüksek,Giyimine önem veren,Güleryüzlü,Tercihen Satış tecrübesi olan,İnternet ve sosyal medya kullanımına hakim,Anadolu yakasında ikamet eden,Gelişmeye açık , verilen görevleri eksiksiz yerine getirebilecek,Çalışma arkadaşı arıyoruz.",Müşteri Danışmanı,banka_sigorta,İstanbul(Asya)(Kadıköy),Diğer,İNVİSİBLE  HAİR,Tecrübeli ya da tecrübesiz adaylar
,,,"Dünya çapında mükemmel müşteri deneyimi sağlama konusunda lider konumda olan Teleperformance, uluslararası ölçekte firmalara hizmetler sağlar, kurumların müşteri hizmetleri, teknik destek, satış, pazarlama, tahsilat süreçlerinin yönetiminde üstün sonuçlar elde eder.,Teleperformance Grup, 80 ülkede, 265 dil ve lehçede, 350 Çağrı merkezinde 300.000'den fazla çalışanıyla farklı sektörlerde, çeşitli ülkelerde faaliyet gösteren büyük ölçekli uluslararası firmalara dış kaynaklı Çağrı Merkezi hizmeti sunmaktadır.,Teleperformance, ''İstanbul"", lokasyonunda değerlendirilmek üzere ,‘’BT İş Analisti’,’ arayışımız bulunmaktadır.,Genel Nitelikler,Üniversitelerin Bilgisayar Mühendisliği, Endüstri Mühendisliği, İşletme Mühendisliği, Matematik Mühendisliği, MIS ve benzeri bölümlerinden mezun,,İş analizi süreçlerinde en az 2 yıl deneyimli,,İyi derecede İngilizce konuşabilen,, ,Tercihen UML bilen, iş akışı grafikleri hazırlama bilgisine sahip ve bu konudaki yazılım araçlarını kullanma deneyim sahibi olan,,SQL ve MS-Office uygulamalarında yetkin (Word, Excel, Access, Project, Visio),Kurumsal Müşteri, teknik ekip ve yöneticiler ile koordinasyonu sağlayacak iletişim becerilerini etkin şekilde kullanabilen,Eş zamanlı yürütülen birden fazla proje arasındaki hızlı geçişlere uyum sağlayarak, ihtiyaç ve beklentileri doğru şekilde analiz ve çözümleme becerisine sahip olmak,Ekip içindeki iş birliğini sağlayıcı ve ortak hedeflere yönlendirici becerilere sahip olmak,Alanıyla ilgili yeni iş analizi teknik ve yöntemlerini takip eden,,Enerjisi ve kişisel motivasyonu yüksek, sorumluluk sahibi ve disiplinli,,Çözüm odaklı, analitik düşünce becerisi olan,,Zaman yönetimi ve planlama becerileri gelişmiş.,Erkek adaylar için askerlik hizmetini tamamlamış veya en az 2 yıl tecilli,,İŞ TANIMI,İhtiyaç analizleri sonucunda iş organizasyonu, bilgilendirme ve ilgili raporlamaların etkin şekilde yapılmasını sağlamak,İş birimlerinin İhtiyaçlarının sistematik olarak belirlenmesi, analizlerin dökümante edilmesi teknik ekip ile paylaşımlarının sağlanması,İhtiyaçların değerlendirilmesi, fizibilite edilerek ve önceliklendirilmesi,,Analiz dökümanı ile yazılımcıya gereksinimleri doğru şekilde aktarmak,,Yapılan geliştirmelerin test aşamalarını gerçekleştirmek,Proje yönetim standartları çerçevesinde gerekli proje dökümantasyonunu zamanında ve kaliteli olarak oluşturmak,,İş birimlerine eğitim ve kullanım desteği verilmesi,,Yapılan işlerin periyodik olarak raporlanması.",İş Analisti,banka_sigorta,,,Teleperformance Türkiye,
Sürekli / Tam zamanlı,Finans,,"Yönetici Yardımcısı pozisyonu için Bireysel portföy ve müşteri ilişkileri yönetiminde min 2 yıl deneyimli,,Yönetici Pozisyonu için Bireysel portföy ve müşteri ilişkileri yönetiminde min 5 yıl deneyimli,,SPK belgesi olan,, ,Üniversitelerin İşletme, İktisat veya eşdeğer bölümlerinden mezun, ,Satış yetkinliği yüksek, hedef odaklı çalışabilen, ,Risk yönetiminde deneyimli, ,Dinamik çalışma ortamına ve takım çalışmasına yatkın, ,Müşteri ve sonuç odaklı düşünebilen, ,Analitik düşünce yapısına ve etkin iletişim becerilerine sahip,,Adayların başvurularını bekliyoruz. ",Bireysel Müşteri İlişkileri Yöneticisi,banka_sigorta,İstanbul(Avr.),Bankacılık,TEB - Türk Ekonomi Bankası,
,,,"Problem çözme, planlama ve organizasyon becerileri gelişmiş, analitik düşünebilen,,Sorumluluk sahibi, detaylara önem veren, proaktif, ,Müşteri diyalogları güçlü, ,Müşteri projelerini yönetebilecek, ,Literatürü takip edebilecek derece yabancı dil bilgisine sahip, ,Öğrenmeye ve gelişmeye açık, ,Analitik düşünebilen, ,Takım çalışmasına uyumlu, ,Seyahat engeli olmayan, ,Erkek adaylar için askerliğini tamamlamış, ,İŞ TANIMI,Bilgi Teknolojileri ve Yazılım Çözümleri geliştiren köklü ve öncü kuruluşumuz İLETİŞİM BİLGİSAYAR YAZILIM SİSTEMLERİ A.Ş. bünyesinde istihdam edilmek üzere, aşağıdaki niteliklere sahip PROJE YÖNETİCİSİ çalışma arkadaşı aramaktayız;,Tercihen üniversitelerin Endüstri/İşletme Mühendisliği bölümü mezunu, ,Minimum 2 yıl iş tecrübesine sahip,  ,ERP uygulamaları konusunda tecrübeli,   ,Yazılım ve proje yönetimi metodolojilerini uygulayabilecek, ,Veritabanı tasarımı ve T-SQL dillerini iyi bilen, ,Tercihen BPM ve Doküman yönetimi konusunda kavramlarında bilgi sahibi, ,Office uygulamalarına hakim. ",PROJE YÖNETİCİSİ,banka_sigorta,,,İletişim Bilgisayar,
Sürekli / Tam zamanlı,Sağlık,,"Üniversite mezunu,,İleri düzeyde excel kullanabilen (makro yazabilen ve kullanabilen), ,30 yaşını aşmamış, ,Analiz ve raporlama becerileri gelişmiş,,Yazılı ve sözlü iletişim becerisi olan, ,Takım çalışmasına yatkın, ,Seyahat engeli bulunmayan ,Aktif araç kullanabilen ,Askerlik görevini tamamlamış (erkek adaylar için),İŞ TANIMI,IMS verileri ile ilgili raporların hazırlanması, ,Satış analisti sistemi tabanlı tüm satış datalarının hazırlanması, ,Haftalık, aylık ve dönemlik raporların hazırlanması, ,Satış sonrası saha operasyonuna destek verilmesi ve iş takibinin yapılması , , ",Analiz ve Raporlama Elemanı,banka_sigorta,İstanbul(Avr.),İlaç Sanayi,Next,
Sürekli / Tam zamanlı,Organizasyon,,"Şirketimizi kurumsal açıdan temsil edecek, raporlama ve bayi takiplerini yapacak,resmi internet sitemiz ve sosyal medyada reklamlarımızın takibini yapacak, grafik bilgisi olan,gerektiğinde bayi açılış ve toplantılarımızda ekibimiz ile Ankara dışı seyahate çıkabilecek; kişisel bakımına önem veren,diksiyonu düzgün,world-excel, bilgisayar bilgisi iyi düzeyde olan çalışma arkadaşımızı aramaktayız.",Kurumsal Portföy Yöneticisi / Grafiker,banka_sigorta,,"Isıtma, Havalandırma ve Klima",Başaran Isı Sistemleri Ltd. Şti.,1 - 10 yıl tecrübeli adaylar
,,"Ön Lisans(Mezun), Üniversite(Mezun), Yüksek Lisans(Mezun)","· Tercihen üniversitenin sigortacılık,aktüerya,iktisat vb. bölümlerinden mezun.  ,
,· Sigorta sektöründe en az 2 yıl tecrübeli ,· MS OFFICE programlarını (EXCEL) iyi derecede kullanabilen ,· Polisoft kullanmasını bilen ,· Ekip çalışmasına yatkın, güler yüzlü, enerjik ve güvenilir, ,· Analitik düşünebilen, sorumluluk alabilecek ce gelişime açık,,· Dikkatli, titiz ve çözüm odakli, ,· Satış kabiliyeti yüksek, prezantabl, Eleman arıyoruz.,İŞ TANIMI , · Elementer branşta sigorta şirketlerinden teklif alınması, , · Gelen yeni işlerin fiyatlandırılması ve teklif hazırlanması,,· Karşılaştırmalı teklif ,wording sunum tablosu hazırlanması,,· Portföyde mevcut yenilemesi yapılacak poliçelerin tekliflerinin hazırlanması ve sigortalıya iletilmesi, , · Mevcut ve potansiyel müşteri portföyünün takibi. ",Sigorta Teknik Personeli,banka_sigorta,,,MESİAR MEDYA SİGORTA A.Ş,En az 2 yıl tecrübeli adaylar
,,,"İngilizce konuşabilen (konuşma ve yazma en az 8 veya 9 ) ,En az 5 yıl deneyim sahibi, ,İstanbul Avrupa yakası ,ESENYURT,BYÜKÇEKMECE,KÜÇÜKÇEKMECE, veya,AVCILAR, civarında ikamet eden,,MÜŞTERİ TEMSİLCİSİ, aramaktayız. ",MÜŞTERİ TEMSİLCİSİ,banka_sigorta,,,Okan Tekstil Tic.San.Ltd.Şti,
,,,"Wir suchen motivierte Kundenbetreuer,Eingebettet in eine global tätige Holdingstruktur mit sehr bekannten Marken, sind wir als Dienstleistungssparte mit über 70.000 Mitarbeitern ein global agierendes Unternehmen mit Hauptsitz in Deutschland auf der Suche nach motivierten Mitarbeitern für unsere türkischen Standorte.,Wir sind bereits seit Jahren in der Türkei erfolgreich tätig. Und auch hier kooperieren wir mit führenden Unternehmen in ihren eigenen Branchen und unterstützen diese bei der Erreichung Ihrer Geschäftsziele mit professionellen Dienstleistungen.,Für eine erfolgreiche Umsetzung unserer Strategie benötigen wir kurzfristig motivierte und qualifizierte Mitarbeiter an diversen türkischen Standorten.,Wollen Sie für einen Global Player in der Türkei Arbeiten? Fühlen Sie sich angesprochen?,Dann lesen Sie bitte weiter unser Suchprofil…,Qualifikation,Wir suchen KUNDENBERATER/INNEN für Kayseri mit folgenden Voraussetzungen: , Kontaktieren Sie uns, wenn Sie, Sehr gute Deutschkentnisse besitzen ,Über einen Hochschulabschluss verfügen oder eine abgeschlossene Ausbildung haben ,Allgemeine PC-Kenntnisse (MS-Office) inkl. guter Eingabefähigkeiten besitzen, Erfahrung im Umgang mit weiteren PC Systemen ist von Vorteil ,Über sehr gute Kommunikationsfähigkeit und Überzeugungskraft in Wort und Schrift ,Ausgepragte Teamfahigkeit besitzen Zeitliche Flexibilität und Belastbarkeit zu Ihren Tugenden zählen ,Und wenn Multitasking-Fähigkeit für Sie keine Hindernis darstellt ,Wollen Sie für einen Global Player in der Türkei Arbeiten? Fühlen Sie sich angesprochen? Dann lesen Sie bitte weiter unser Suchprofil… ,JOB DESCRIPTION , Serviceorientierte telefonische Betreuung von Kunden und Vertriebspartnern weltweit · , Beratungsaffinität , Aneignung umfassender Kenntnisse im angebotenen Fach- und Produktbereich · , Telefonische Klärung von Kundenanfragen ·, Selbständige Klärung von Kundenanfragen, gegebenenfalls auch schriftliche Korrespondenz , Wir bieten Ihnen:, Ein attraktives Arbeitsumfeld mit freundlichen und motivierten Kollegen,Abwechslungsreiche Aufgabenstellung ·,Gute Aufstiegsmöglichkeiten innerhalb des Unternehmens ·, Konditionen und Umfeld eines international tätigen deutschen Dienstleistungsunternehmens · , Interessante Verdienst- und Sozialleistungen , Wenn Sie der Überzeugung sind, dass Sie die oben aufgeführten Profilanforderungen erfüllen, Verlieren Sie keine Zeit, Kontaktieren Sie uns !!!   ",Kundenberater / İnnen (Deutsch),banka_sigorta,,,Arvato Telekomünikasyon Hizmetleri A.Ş.,
Uzman,Sürekli / Tam zamanlı,Üniversite(Mezun),"Üniversitelerin lisans eğitimi veren işletme, iktisat v.b bölümlerinden mezun, ,Alanında minimum 2 yıl tecrübeli, ,İstihbarat, kredi kontrol, çek-senet, Cari Hesaplar, Teminat mektupları, ipotekler konusunda deneyimli, ,MS Office programlarını iyi derecede kullanabilen, tercihen Oracle bilen, ,Aktif olarak araç kullanan ve seyahat engeli olmayan,,Erkek adaylar için askerlik hizmetini tamamlamış, ,Tercihen İstanbul - Anadolu yakasında ikamet eden, ,İŞ TANIMI ,Kredi talep eden bayilerin kredilerinin kontrolü, açılması ve takip edilmesi, ,Bayilerin sözleşmelerinin takip ve kontrolünün yapılması ve dosyalanması, Evraklarının takibi,,Teminat mektuplarının kontrol, dosyalama ve takibinin yapılması,,Vadesi yaklaşan teminat mektuplarının tespit edilerek, vade uzatımı için resmi ve iç yazışmaların yapılması, vade uzatımlarının sağlanması,,İpotek veren bayiler için, taşınmaz değer tespitlerinin yaptırılması ve değerlendirilmesi. ,İpotek Fek ve bayilik fesih işlemlerinin yapılması, ,Bayilerin ve diğer birimlere ait müşterilerin istihbaratlarının yapılması, ,Periyodik olarak mevcut ipotek ve teminat mektuplarının raporlanması konularında tecrübe sahibi,,'Kredi ve İstihbarat Uzman Yardımcısı’ ",KREDİ VE İSTİHBARAT UZMAN YARDIMCISI,banka_sigorta,,"Mobilya & Aksesuar, Ev Tekstili , Yatak ve Yan Ürünleri , Ev Tekstili , Perakende",Yataş AŞ.,En az 2 yıl tecrübeli adaylar
,,,"İstanbul Kartal Hukukçular Towers ve Yalova Rodoplu İş  Merkezinde bulunan Çağrı merkezi operasyonlarımızda inbound aramaları ile gelen müşterilere mevcut ürünleri ve kampanyaları aktararak satış gerçekleştirecek ve kendisine verilen hedefler doğrultusunda çalışabilecek bay-bayan çalışma arkadaşları aranmaktadır.,
,
,
Çağrı merkezi ortam ve standartlarında değil ofis ortamında çalışma imkanına ve bu pozisyonda göreve başlayacak olan kişiler çalışma hayatları boyunca bünyemizde açılacak yeni kariyer fırsatlarına öncelikle değerlendirilme imkanına sahip olacaktır.,Dsmart Online Satış Merkezi Çağrı Merkezi’mizde ve Yurtdışı Vatandaşlık Danışmanlığı Şirketimizde görev alacak; ,
,En az Lise mezunu,  ,Tercihen satış konusunda deneyimi olan ve kendine güvenen, ,Çağrı merkezi sektöründe kariyer hedefi olan,  ,İletişimi kuvvetli,  ,İkna yeteneğine sahip, özgüveni ve çalışma disiplini yüksek,  ,Telefonda akıcı ve etkin konuşabilen, diksiyonu düzgün,  ,Kişisel gelişimine önem veren,  ,İş kalitesini ön planda tutarak hedef odaklı çalışabilen,  ,Bilgisayar kullanmayı bilen ve aynı zamanda MS Office programlarını kullanabilen ,İŞ TANIMI,NOT : Yalova dışından gelen başvular dikkate alınmayacaktır. ,Profil fotoğrafı olmayan CV'ler dikkate alınmayacaktır., ,*Yalova Rodoplu İş Merkezinde bulunan ofisimiz Yalova merkezde eski YKM binası içinde bulunuyor. Aynı zamanda bulunduğu konum itibariyle rahatlıkla sosyal vakit geçirilebilecek bir noktadadır.",Müşteri Temsilcisi,banka_sigorta,,,Bireysel ve Kurumsal İletişim Hizm.Tic.Ltd.Şti.,
,,,"Üniversitelerin ilgili bölümlerinden mezun, ,MS Office programlarını iyi derecede kullanabilen ve raporlama yapabilen, ,Dinamik ortamda çalışmaya yatkın ve yoğun çalışma temposuna alışık ,Sonuç odaklı, problem çözme ve analiz becerisi gelişkin, ,Erkek adaylar için askerlik hizmetini tamamlamış, ,Tercihen İstanbul - Anadolu yakasında ikamet eden, ,İŞ TANIMI,E-Ticaret sistemine düşen siparişlerin zamanında tedarik, sevkiyat ve teslimat aşamalarının takibini yapmak ve sürecin koordinasyon ve geliştirilmesini sağlamak,,Lojistik,Depo ve ürün yönetimi ile koordinasyonu  sağlanmak, ,Finans departmanıyla gereken kontrol ve mutabakat işlemlerini takip etmek, ,Müşterilerin sipariş ve iadeleri ile ilgili taleplerini (iptal/iade işlemlerini) yönetilmesi, iade gelen ürünlerin gerekli kontrol ve incelemelerinin takibini ve raporlanmasını yapmak,,""E-TİCARET OPERASYON UZMAN YARDIMCISI""",E-TİCARET OPERASYON UZMAN YARDIMCISI,banka_sigorta,,,Yataş AŞ.,
