,genel_nit_is_tanimi,ilan_baslik,label
58,genel hukuk hukuku ticari hukuk branslarinda kendisini yetistirmis mesleki deneyime sahip sorumluluk sahi yati alabi durusma tecrubesi olan sozlesme avukatligi yapmis office uyap hukuk icra programlarini ileri seviyede kullanabilen duzenli dosya takibi raporlama yapabilecek muzakere becerileri gelismis ikna kabiliyeti yuksek problem cozme yetenegi gelismis sonuc odakli takim calismasina yatkin esnek calisma saatlerine uyum saglayabilecek seyahat engeli bulunmayan leri duzeyde ngilizce mesleki anlamda kullanma yetisine sahip cekmekoy civarinda ikamet eden,avukat,hukuk_avukat
59,kisilik haklari bilisim departmaninda gorevlendirilmek uzere asagidaki ozelliklere sahip avukat aramaktayiz universitelerin hukuk bolumlerinden mezun tercihen mesleki deneyim sahibi ceza bilisim kisisel veri ukukuna ilgisi olan sorusturma kovusturma asamasinda dosya takibi yapma konusunda tecrubesi olan dilekce yazimi kullaniminda basarili letisim becerileri guclu takim calismasina yatkin takibi planlama zaman yonetimi raporlama becerileri kuvvetli analitik sonuc odakli disiplinli duzenli calisan seyahat engeli bulunmayan microsoft ofis programlarini kullanabilen ogrenmeye kendini gelistirmeye acik yogun calisma temposuna ayak uydurabilecek dilekcelerde kullanilan uslubun niteligi kurallarina uygunluktaki basari tercih sebebi olacaktir tanimi ceza davalari istinaf temyiz sureci dahil olmak uzere asamasinda gorev almak sorusturma kovusturma surecinde adliyeler nezdinde takibi yerel mahmekeler gerektiginde yargitay nezdinde durusmalara katilim ihbar dilekceleri yazili savunmalar gerekli diger turlu dilekce yazimi emniyet savcilik ifadelerinde muvekkile eslik etmek donemsel raporlamalar dosya guncellemeleri yapmak muvekkile iletilmek uzere isler ilgili bilgi notun hazirlamak muvekkil firmalarla ilgili yurutulen kisisel verilerin korunmasi kanunu uyum surecinde gorev almak sulh ceza hakimlikleri nezdinde yurutulen tekzip cerige erisimin engellenmesi benzeri surecleri takip etmek,ceza avukati,hukuk_avukat
60,genel mudurluk hukuk departmani stajyer olarak gorevlendirilmek uzere universitelerin hukuk fakultesinden mezun zorunlu stajinin aylarinda olan office uygulamalarina hakim analitik sozlu yazili iletisim becerileri gelismis adaylar aranmaktadir tanimi dava sureclerinde aktif alinmasi tebligat karar takibinin yerine getirilmesi hukuk departmanindaki ilgili sureclere destegin saglanmasi,hukuk stajyeri,hukuk_avukat
61,gayrimenkul ticaret hukuku borclar hukuku bolumundeki davalari takip edecek davalarin gorusme hazirlama karari durusma gerekirse muraafasina gidecek gerekirse muvekkil toplantilari ziyaretlerini yapacak ayni zamanda imar planlama sirketler hukuku alaninda yetistirecegimiz tecrubeli avukat aramaktayiz,avukat,hukuk_avukat
62,universitelerin hukuk bolumlerinden mezun avukatlik stajini tamamlamis erkek adaylar icin askerligini tamamlamis derecede yazili sozlu ngilizce bilen office programlarina hakim ticaret hukuku alaninda tecrube sahibi uluslararasi satin alma devralma veya birlesme sureclerinde tecrube tercih sebebidir,hukuk musaviri,hukuk_avukat
63,universitelerin hukuk bolumlerinden mezun gayrimenkul kira sozlesmelerinin yonetim takibini yapma konusunda minimum tecrubeli office programlarina hakim leri seviyede ngilizce bilen aktif kullanan letisim ikna temsil muzakere yetenegi guclu hizli pratik cozumler sunabilen sinde takipci detaylara onem veren tanimi ayazaga maslak bulunan koton genel merkez gelistirme direktorlugu gorev alacak gayrimenkul kiralamasi konusunda yapilan sozlesmelerin hukuk departmaniyla koordineli olarak hazirlanmasini saglayacak evrak akisinin takibini yapacak mzalanan kira sozlesmelerindeki ticari konularin aktarimini takibini yapacak avukat donemsel arayisimiz bulunmaktadir,avukat donemsel,hukuk_avukat
64,genel teli kler tanimi stanbul anadolu yakasinda ikamet eden flas hukukundan kaynakli davalarin durusma karar surecini takip edebilecek arabuluculuk gorusmelerinde muvekkillerimizi temsil edebilecek sorumluluk sahibi isinde titiz ozenli takim calismasi interaktif akisina ayak uydurabilecek office uygulamalarina hakim erkek adaylar icin askerlik hizmetini tamamlamis turkiye onde gelen banka finans kuruslarina stanbul maltepe kucukyali hizmet veren ofisimize uygun meslektaslar aranmaktdir,avukat,hukuk_avukat
65,yerli yabanci muvekkillerine hukuki danismanlik avukatlik hizmetleri vermekte olan sariyer stanbul lokasyonunda bulunan hukuk buromuzda avukat olarak gorev alacak calisma arkadasi aranmaktadir universitelerin hukuk fakulteleri nden mezun tercihen ticaret hukuku sirketler hukuku alaninda calismis dava takibi hususunda deneyim kazanmis dava dilekcelerinin hazirlanmasi dava mahkeme sureclerinin takip edilmesi sure kararlarin takibi dava raporlarinin hazirlanmasinda tecrubeli leri seviyede ngilizce bilen seviyede office kullanabilen disiplinli takim calismasina yatkin takip yetenegi guclu zaman yonetiminde basarili analiz raporlama becerisi kuvvetli sonuc odakli ilan gecen daha buyuyen kilinc hukuk danismanlik stanbul zmir lokasyonlari icin ileride olusabilecek acik pozisyonlarda degerlendirilmek uzere aday havuzu olusturmaya yoneliktir lginiz icin tesekkur ederiz,avukat,hukuk_avukat
66,gida sektorunde faaliyet gosteren mersin fabrikamizin hukuk biriminde gorev alacak genel teli universitelerin hukuk fakultelerinden mezun kurumsal firmalarin hukuk departmaninda gorev almis dava takip durusma tecrubesi olan ozellikle hukuku ticaret hukuku borclar hukuku sozlesmeler hukuku ticaret gumruk alaninda tecrubeli tercihen leri duzeyde ngilizce mesleki ngilizce bilen uluslararasi operasyonlari yonetebilecek iletisim yetenegine sahip cozum odakli calisan zamanli gorev alabilecek sistematik duzenli takim calismasina yatkin sorumluluk sahibi isinde titiz ozenli mersin ikamet eden edebilecek erkek adaylar icin askerlik gorevini tamamlamis tanimi ozel hukuk alaninda ozellikle ticaret hukuku borclar hukuku hukuku alaninda sozlesmelerin incelenmesi davalarin takibi sair hukuksal problemlere iliskin gorus hazirlanmasi gorevlerinin yerine getirilip gerektiginde yerinde tetkik incelemelerde bulunmasi sirketin ucuncu kisilerle imzalayacagi sozlesme protokol hukuki baglayiciligi bulunan dokumanlarin usul esas yonunden uygun olarak hazirlanmasi veya incelenerek hukuki gorus uygunluk onayinin verilmesi sirketin faaliyet konusu sirketi ilgilendiren diger konular ilgili yururlukteki mevzuatin takip edilerek gerekli raporlamalarin hazirlanmasi mevzuat yuksek mahkeme kararlarini duzenli olarak takip edilmesi sirket avukati arayisimiz bulunmaktadir,avukat,hukuk_avukat
67,gocmenlik konusunda sektorun onde gelen firmasinda gorev alacak yetistirmek uzere yeni mezun tecrubeli baroya kaydi olan akici derecede ngilizce konusup yazisabilen turkiye icinde gunu birlik seyahat engeli olmayan detaylara ozen gosteren arac kullanabilen yasini asmamis erkek adaylar icin askerligini tamamlamis beyoglu bulunan ofisimize ulasim guclugu olmayan,avukat,hukuk_avukat
68,description follow coordinate manage litigation matters house external counsel firms represent company attorney before courts governmental organizations private institutions individuals drafting reviewing negotiating various kinds commercial contracts draft follow official correspondences with public authorities regulatory bodies give legal advice departments legal issues that might bear legal consequences assess address legal risks follow laws regulations related company major activities preparing documents meetings preparing resolutions following registration processes supporting house lawyers follow coordinate manage litigation matters house external counsel firms represent company attorney before courts governmental organizations private institutions individuals drafting reviewing negotiating various kinds commercial contracts draft follow official correspondences with public authorities regulatory bodies give legal advice departments legal issues that might bear legal consequences assess address legal risks follow laws regulations related company major activities preparing documents meetings preparing resolutions following registration processes supporting house lawyers qualifications bachelor degree minimum years legal experience upon completion internship fluency both written spoken english knowledge experience fields labor intellectual property contract corporate commercial competition transportation enforcement customs administrative negotiation drafting commercial contracts both english turkish experience litigation processes excellent communication negotiation skills strong planning organization skills strong follow multi tasks bachelor degree minimum years legal experience upon completion internship fluency both written spoken english knowledge experience fields labor intellectual property contract corporate commercial competition transportation enforcement customs administrative negotiation drafting commercial contracts both english turkish experience litigation processes excellent communication negotiation skills strong planning organization skills strong follow multi tasks,lawyer,hukuk_avukat
69,tercihen devlet universitelerinin hukuk fakultelerinden mezun avukatlik ruhsatini almis sigorta sektorunde gorev yapmis office excel programlarini etkin olarak kullanabilen ticaret hukuku sigorta hukuku hukuku bilgisine sahip tercihen hasar dosyalarindan kaynaklanan lehe aleyhe sigorta davalarinin takibinde deneyimli tercihen ngilizce bilgisine sahip sorumlulugu yuksek takipci sonuc odakli letisim muhakeme becerileri gelismis esnek calisma saatlerine uyumlu takim calismasina yatkin adaylar tanimi sirketimizin hukuk rucu departmaninda gorev alip dava icra tahkim dosyalarinin asamasi icin dilekcelerin hazirlanmasi yasal sure icerisinde ilgili mevkilere ibraz edilmesini saglanmasindan sorumlu olacak arabuluculuk toplantilarina katilmaya veya harici ofislerin katilimini saglamak icin operasyonel islerin yonetilmesini saglayacak avukat olarak gorev yapacak calisma arkadasi aramaktayiz,avukat,hukuk_avukat
70,tercihen uluslararasi alanda calisan hukuk burosunda avukatlik tecrubesi olan dava tecrubesi bulunan hukuk muhakemeleri usulune hâkim sozlesmeler hukuku sirketler hukuku hukukuna hâkim ngilizceyi yazili sozlu olarak derecede kullanabilen analitik dusunebilen muzakere becerisi gelismis organizasyon kabiliyeti yuksek guclu iletisim etkin yazili sozlu ifade yetenegine sahip sorumluluk sahibi disiplinli sehir disi seyahat engeli olmayan erkek adaylar icin askerlik hizmetini tamamlamis tanimi,avukat,hukuk_avukat
71,genel teli kler universitelerin hukuk bolumunden mezun tercihen yuksek lisans yapmis uluslu sirkette veya uluslararasi hukuk burosunda mesleki deneyime sahip tercihen maden sektorunde deneyimli derecede ngilizce bilen yazili sozlu iletisim becerileri kuvvetli analitik dusunebilen sonuc odakli office uygulamalarina hâkim seyahat engeli olmayan erkek adaylar icin askerlik hizmetini tamamlamis tanimi sirketin istiraklerinin yasal sureclerinin yurutulmesi sozlesme sair hukuki metinlerin kontrolu incelenmesi muzakere edilmesi duzenlenmesi sirketin taslak sozlesmelerinin surekli gozden gecirilerek iyilestirilmesi yurt yurt disi finansman gelistirme projelerinin birlesme devralma islemlerine iliskin sozlesme muzakere sureclerinin hukuki boyutuyla yurutulmesi kapsamda sirketin yurt yurt disinda temsil edilmesi sirketin istiraklerinin dava yasal sureclerinin yurutulmesi takip edilmesi potansiyel yasal problemleri onceden tahmin ederek risklerin azaltilmasi icin stratejiler gelistirilmesi hukuki metinlerin hazirlanmasi incelenmesi muzakere edilmesi ukuki ticari konulara iliskin duzenlemelerin takip edilmesi ilgili birimlerin mevzuat degisikliklerinden haberdar edilmesi sirketin istirakleri diger ortaklari olan hukuki sureclerin hisse devirleri ortaklik dahil ancak bunlarla sinirli olmaksizin sozlesmelerin takibi,rket avukati,hukuk_avukat
72,dava departmaninda gorevlendirilmek uzere asagidaki ozelliklere sahip avukat aramaktayiz universitelerin hukuk bolumlerinden mezun mesleki deneyim sahibi dilekce yazimi kullaniminda basarili tercihen ngilizceyi ileri derecede bilen microsoft ofis programlarini kullanabilen letisim becerileri guclu takim calismasina yatkin takibi planlama zaman yonetimi raporlama becerileri kuvvetli analitik sonuc odakli disiplinli duzenli calisan seyahat engeli bulunmayan yogun calisma temposuna ayak uydurabilecek tanimi muvekkillerin ticaret hukuku sirketler hukuku sozlesmeler hukuku borclar hukuku hukuku hukuku alanlarinda karsilastigi hukuki ihtilaflarla ilgili cozumler uretmek hukuki problemlerin azaltilmasi icin gerekli onlemler alinmak hukuki danismanlik yapmak muvekkiller dogru iletisim kurarak dava durusma dosyalarini takip etmek ihtilaflarin cozumu adina gerekli olan yazismalari yapmak ihtarname gerekli diger belgeleri duzenlemek toplantilara katilmak ihtilaflarin cozumleri icin stratejiler uretmek arastirmalar yapmak bilgi raporlari hazirlamak gerektigi taktirde haciz sair icra islemlerinde ayni destegi saglayabilmek,dava avukati,hukuk_avukat
73,sirketimiz takip davalari hukuk departmaninda gorevlendirilmek uzere dosyalarinin takibini ustlenen takip personellerinin denetimi planlamasi sonu dosyalarinin raporlanmasi konularinda bizimle calisabilecek banka finans kuruluslarinin hukuk departmanlarinda veya kuruluslarin takip dosyalarini takip eden hukuk burolarinda calismis durusma tecrubesi olan hukuku alaninda uzman veya yillik avukatlik tecrubesine sahip planlama takip yetenegi guclu office uygulamalarini etkin sekilde kullanabilen disiplinine onem veren ekip calismasinda uyumlu seyahat engeli olmayan erkek meslektaslarimiz yonunden askerlik sorunu bulunmayan disiplinli yazili sozlu fade yetenegi yuksek takim calismasina yatkin cozum odakli calisan gerektiginde nsiyatif alabilen surucu belgesi olan aktif arac kullanabilen,avukat,hukuk_avukat
74,universitelerin hukuk bolumunden mezun mesleginde tecrubeli tercihen gayrimenkul sektoru deneyimi olan gayrimenkul hukuku borclar hukuku ticaret hukuku tuketici haklari mevzuati bilgisine sahip office programlarini etkin sekilde kullanabilen takibi planlama zaman yonetimi raporlama becerileri kuvvetli analitik sonuc odakli disiplinli takim calismasina yatkin tanimi sirket bunyesinde dava icra dosyasi takibi sozlesmelerin hazirlanmasi incelenmesi yasal uygunluk kosullarinin duzenlenmesi takip edilen islerle ilgili rapor sunmak grup firmalarinin taraf oldugu hukuki itilaflarin sirket menfaatleri dogrultusunda cozumu icin gerekli olan surecleri takip etmek sirketin calistigi hukuk burolariyla dava takibi raporlama sureclerinde koordinasyon saglamak,avukat,hukuk_avukat
75,universitelerin hukuk bolumlerinden mezun ozellikle hukuku olmak uzere sirketler hukuku ticaret hukuku borclar hukuku gayrimenkul hukuku dare hukuku iflas hukuku borclar hukuku sozlesmeler hukuku alanlarinda deneyimli adliye tecrubesi dava takibi alaninda tecrube sahibi staj donemi haric takiplerinin dava dosyalarinin ikame edilmesinden kesinlesmesine kadar asamada takibini yapabilecek adli idari yargi mercileri noter diger resmi kurum kuruluslar nezdinde sirketi vekil sifati temsil etmek adli icerikli yazismalar yapabilecek zaman yonetiminde basarili sonuc odakli takim calismasina yatkin insan iliskileri iletisim yetenegi guclu pozitif proaktif planlama takip yetenegi guclu leri seviyede office bilgisi olan leri seviyede ngilizce bilen analitik dusunce yapisina sahip cozum odakli detaylara onem veren leri duzeyde sozlu yazili iletisim muzakere yapma yetenegine sahip olan koordinasyon becerisi yuksek cozum odakli yogun calisma temposuna uyum gosterebilen esnek calisma saatlerine uyumlu seyahat engeli olmayan surucu belgesi olup aktif arac kullanabilen erkek adaylar icin askerlik hizmetini tamamlamis stanbul anadolu yakasinda ikamet eden tanimi sirketin hukuk islerini sirket menfaatleri dogrultusunda yurutmek cozume ulastirmak takip edilen isleri dava sureclerini kesinlesene kadar asamasini takip etmek raporlamak sozlesmeleri hukuki belgeleri ilgili kanun mevzuatlara gore hazirlamak sirketin akdedecegi sozlesmeleri yorumlayarak raporlamak mevzuatlar degisiklikler hakkinda ilgili departmanlari bilgilendirmek sirketin gunluk islemleri konusunda gorus bildirmek karar sirkuler yasal dokumanlar,avukat,hukuk_avukat
76,universitelerin hukuk fakultelerinden mezun hukuku ticaret hukuku sozlesme hukuku borclar hukuku flas hukuku sozlesme hukuku alanlarinda uzeri deneyimi olan daha once sirket benzeri kurum avukatligi yapmis veya bunlara fiilen danismanlik hizmeti vermis office uygulamalarini etkin kullanabilen letisim becerileri insan iliskileri kuvvetli cozum odakli takim calismasina yatkin planlama organizasyon arastirma problem cozme yetenegi gelismis yurt seyahat engeli olmayan aktif olarak arac kullanabilen tanimi kurumsal adli yazismalari hazirlamak takip etmek sirket birimlerine hukuki gorus bildirmek ozellikle nsan kaynaklari departmani koordineli calismak sorumluluk alaninda alan davalarin takibini gerceklestirmek sonuclandirmak takip islemleri ilgili surecleri takip etmek destek olmak dava icra dosyalarina iliskin raporlama islemlerini yurutmek,avukat,hukuk_avukat
77,egemenoglu hukuk burosu kurumsal grubunda alan hukuku bolumunde muvekkillere onleyici hukuk danismanligi dava dosyalarini takibine yonelik avukatlik hizmeti verilmektedir sosyal guvenlik hukuku bolumu ozellikle muvekkillerine hukuki ihtilaf cikmasi ihtimalini minimuma indirecek sekilde onleyici hukuk hizmetleri alaninda yogunlasmakta ayni zamanda farkli gerekcelerle acilmis olan davalari sekilde sonuclandirma hedefi dosya takip surecini kurumsal prensipleri dahlinde ustlenmektedir sirketlerin nsan kaynaklari mali sler bolumlerine hukuku konusunda uygulamaya yonelik egitimler verilmekte egitimlerden sonra yerinde denetimlerle hukuku sirket prosedurlerine uyum kontrol edilmektedir hukuku alanindaki hizmetlerin katma degeri hata maliyetlerini indirmek sirketin kanun prosedurlere uyum kalitesini artirmaktir egemenoglu kurumsal calisma grubunda alan hukuku bolumunde gorev almak uzere deneyimli hukuku alaninda tecrubeli ngilizce bilen dava takibi hukuki gorus hazirlama tecrubesi olan microsoft ofis programlarini etkin kullanabilen muzakere becerileri gelismis ikna kabiliyeti yuksek problem cozme yetenegi gelismis sonuc odakli calisabilen arastirma yaparak dayanaklariyla cozum uretebilen duzenli raporlama yapabilen erkek adaylar icin askerligini tamamlamis avukat aramaktayiz tanimi sosyal guvenlik hukuku ilgili olarak asagida belirtilen hizmetlerde muvekkillerimize danismanlik hizmeti verilmesidir bireysel sozlesmelerinin sverenlik sozlesmelerinin ozluk dosyalari formlarinin yonetmeliklerin tesvikler planlama uygulamalarinin incelenerek revize edilmesi uygulama sureclerinin kontrol edilmesi alim sten cikis surecinde hukuki danismanlik hizmeti verilmesi sonuc odakli gorus bildirilmesi gerekli belgelerin muvekkil ozelinde hazirlanmasi bilgi bultenlerinin hazirlanmasi sagligi guvenligi yukumlulukleri toplu hukuku sosyal guvenlik hukuku ilgili muvekkillere hukuki danismanlik hizmeti verilmesi periyodik proje bazli hukuki denetimlerin gerceklestirilmesi sveren iliskilerinin denetlenmesi muvekkiller icin hukuki bilgilendirme amacli egitimlere istirak edilmesi sunum yapilmasi durusmalara arabuluculuk toplantilarina resmi teftis denetimlere stirak edilmesi dava dosyalarinin takip edilmesi,avukat,hukuk_avukat
78,vehbi vakfi saglik kuruluslari global fortune listesindeki turk sirketi olan toplulugu bagli hizmet veren amaci gutmeyen hastaneler grubudur oplulugu bagli hizmet veren amaci gutmeyen hastaneler grubudur amerikan hastanesi medamerikan merkezi universitesi hastanesi bodrum amerikan hastanesi olarak vehbi vakfi saglik kuruluslari catisi altinda hizmet vermekteyiz hastanelerimizde saglik hizmetlerini sunarken bilgimiz becerimiz mukemmelliyetciligimizle guncel teknolojileri araya getiriyoruz ancak insan kaynagimizin degerli varligimiz oldugunu biliyor nitelikli insan kaynagimizi artirmak icin surekli yatirimda bulunuyoruz belirledigimiz klinik rehber talimatlarla yilinda bini askin hastaya ayni kalitede guvenilir seffaf kapsamli tani tedavi bakim hizmeti sunduk hacim bazli yerine deger bazli sistem olusturarak dogrultuda yarattigimiz insan kaynagimiz hastalarimizi memnun etmeye calismanin mutlulugunu yasadik yasamaya devam etmek icin gucumuzle calisiyoruz gerek idari personelimizin gerekse medikal ekibimizin gereksinim beklenti haklarini onemsiyoruz gecen calisan memnuniyet endeksinin artis gosterdigi kurumlarimizda kadinlarin ekonomiye katilimini ayrica destekliyoruz gecmisten bugune aileyiz ailemize yeni uyelerin katilmasindan heyecan duyuyoruz amerikan hastanesi gorevlendirilmek uzere avukat arayisimiz bulunmaktadir aranan nitelikler universitelerin hukuk fakulteleri nden mezun alaninda tecrune sahibi hastane hukuki sureclerini takip edecek destek taleplerini karsilayacak sorumlulugu kapsamindaki davalarin yasal takiplerini ilgili sureclerini yurutebilecek ekip calismasina uyumlu iletisimi kuvvetli sonuc odakli seyahat engeli olmayan sehir disi durusmalarina katilabilecek,avukat,hukuk_avukat
79,gayrimenkul yabanci satisi danismanligi yapan sirketiz sirketimizin bunyesinde ingilizce bilen vatandaslik muracatlari yapabilecek ikamet teskereleri islerini takip edicek hakkimizda davalarda bizi temsil edebilecek avukat calisma arkadasi ariyoruz,sirket avukati,hukuk_avukat
80,hukuk buromuzda calisacak baslangic seviyesi avukat ihtiyacimiz vardir baroya avukat sifati kayitli olan sozel iletisim becerileri gelismis farkli kulturlerden insanlarin bulundugu durumlara adapte olabilen organizasyon yetenekleri gelismis profesyonel hayata yatkin turkiye icinde gunubirlik seyahat engeli olmayan yeterli derecede ngilizce bilen erkek adaylar icin askerlik hizmetini tamamlamis olan tanimi kurumsal gocmenlik ilgili avukatlik pozisyonu turkiye yabancilarin gocmenlik islerinin yurutuldugu kamu birimleri ilgili prosedurleri yurutmek arastirma yerel yonetimlerle konsolosluklarla diger devlet kurumlari idari sureclerde iletisim icerisinde olmak gocmenlik hukuku hakkinda bilgi toplamak dokuman toplamak incelemek basvuru formlarini doldurmak idari gorevlere yardimci olmak,avukat,hukuk_avukat
81,genel teli kler tanimi merkezi stanbul yenibosna bulunan basta irak afganistan yemen olmak uzere ortadogu asya ulkelerinden yabanci musterilerimize danismanlik hizmeti veren firmamizda calisacak avukatlik stajini yeni bitirmis baro kaydini yaptirmis dinamik grup calismasina yatkin derecede ngilizce bilen avukat arkadaslar aramaktayiz avukatin temel gorevleri sunlar olacaktir sirketimizin hukuki metinlerini hazirlamak musteri sozlesmeleri sozlesmeleri gizlilik sozlesmeleri isbirligi protokolleri acentelik temsilcilik protokolleri kisisel verilerin guvenligi bilgilendirme metni aranilan yabanci dillerde hukuki metinler hazirlamak cozumlemek musteri sozlesmelerini incelemek hukuki eksiklikleri raporlamak musterilerimizin resmi yazismalarini evrak islerini takip etmek musterileri calisma bakanligi cisleri bakanligi noterler birligi daresi genel mudurlugu tapu mudurlukleri diger kamu kurum kuruluslari nezdinde temsil etmek resmi yazismalari resmî kurumlardaki isleri takip ederek sonuclandirmak ofis icerisinde disinda musterilerimizle yuze iletisim kurmak gerektiginde musteri adina idare mahkemesi diger mahkemeler nezdinde takipte bulunmak dava sureclerini yonetmek hizmet surecleri ilgili musterilere bilgilendirme yapmak olan musteriler iletisimi surekli devam ettirmek islemlerinin durumuyla ilgili bilgilendirmek gerektiginde pazar arastirmasi musteri analizi yapmak avukat olarak calisacak calisan adaylarinin asagida belirtilen kosullara sahip olmasi gerekmektedir adaylarda aranan yetenek uzmanliklar avukatlik stajini tamamlamis baro kaydini yaptirmis olmak tercihen hukuk yuksek lisansi yapmis olmak tercihen gocmen hukuku vatandaslik hukuku alanlarina yonelik calismalari olmak veya ilgisi bulunmak ngilizce advanced seviyesinde akici spoken hukuki metin okuyabilecek derece written hakim olmak tercihen arapca farsca urduca pestunca dillerinden birini akici olarak konusabilmek yazabilmek tercihen lisans yuksek lisans egitimini avrupa yapmis olmak seyahat engeli olmamak farkli ulkelerde toplantilara katilabilmek pasaport engeli olmamak sinifi ehliyeti direksiyon tecrubesi olmak office programlarini seviyede kullanabilmek prezantabl olmak kili iliskileri kuvvetli olmak ozguven sahibi olmak raporlama tekniklerini bilmek sorumluluk sahibi olmak takibi yapmayi sonuclandirana kadar surdurmeyi bilmek tercihen turk vatandasi olmak mesai saatlerine uyum saglayabilmek disiplinli olmak gerektiginde esnek calisabilmek,avukat,hukuk_avukat
82,sirketler grubumuz supplementler vitaminler gibi ticaret sitelerini bodyforumtr muscle fitness gibi icerik sitelerini sektorel dergileri kurumsal cozumleri barindiran turkiye alandaki eski buyuk platformudur stanbul maslak genel merkez imiz bizimle birlikte calisacak sirket avukati arayisimiz mevcuttur universitelerin hukuk fakultelerinden mezun hukuku fikri sinai haklar kanunu borclar hukuku sirketler hukuku sozlesmelerin duzenlenmesi konularinda deneyime sahip etkili iletisim kurabilen ikna kabiliyeti yuksek diksiyonu duzgun prezantabl nisiyatif alabilen zamani etkin sekilde kullanabilen yeni fikirler uretip hayata gecirebilen leri derecede ngilizce bilen office programlarini etkin kullanabilen sveren vekilligi yapmis erkek adaylar icin askerlik hizmetini tamamlamis seyahat engeli olmayan takim arkadasi ariyoruz tanimi sirkete hukuki danismanlik saglamak ilgili birimlere hukuki riskler konusunda gorus bildirerek destek olmak tedarikci servis saglayicilarla yapilan anlasmalari hazirlamak muzakere sureclerini koordine etmek imzalandiktan sonra takip etmek sirketin gayrimenkul kontratlarini yonetmek fikri sinai haklari yonetmek gerekli basvurulari servis saglayicilar vasitasi yaparak takip etmek personel kontratlarindan sorumlu olmak gerekli yeni personel kontratlarini hazirlamak rtibat halinde bulunulmasi gerekli resmi kurumlar iliskileri yurutmek yasal mevzuati takip etmek yapilan islemlerin sureclerin ilgili kanun yonetmelikler cercevesinde yurutulmesini saglamak genel kurul olaganustu genel kurul gibi rutin kurumsal surecleri yonetmek grup istirakleri ortaklari arasindaki sozlesmelerin takip koordinasyon yonetimini saglamak lgili davalarin takibini saglamak yonetimin talep ettigi gerekli raporlamalari hazirlamak sunmak leri derecede ingilizce bilgisine sahip olmayan adaylarin leri degerlendirmeye alinmayacaktir,sirket avukati,hukuk_avukat
83,personel idari icra sektore yonelik acilicak davalari takip edicek hizli dusunen zeki pratik calisma arkadasi adaylarin basvurulari degerlendirilicektir,avukat,hukuk_avukat
84,kurumsal adli yazismalari hazirlamak takip etmek sirket birimlerine hukuki gorus bildirmek sorumluluk alaninda alan davalarin takibini gerceklestirmek sonuclandirmak takip islemleri ilgili surecleri takip etmek destek olmak dava icra dosyalarina iliskin raporlama islemlerini yurutmek,avukat,hukuk_avukat
85,turkiye deki onde gelen universitelerin hukuk fakultesinden mezun leri duzeyde ngilizce tercihen ikinci bilen tercihen yurtdisinda yuksek lisans yapmis sirketler hukuku ticaret hukuku borclar hukuku kiymetli evrak hukuku flas hukuku alanlarinda uluslararasi sirket veya ileri gelen hukuk burolarinda calismis esnek calisma saatlerine yogun calisma temposuna ayak uydurabilecek seyahat edebilecek deneyimli avukat arkadaslarimizin basvurularini bekleriz,avukat,hukuk_avukat
86,bilisim teknoloji fikri sinai haklar departmani bunyesindeki ekibimize katilmak icin asagidaki niteliklere sahip stajyer avukat ariyoruz hukuk fakultesi mezunu tercihen avukatlik stajinin basinda derecede ngilizce bilen uzun vadeli calisma istegine sahip ekip calismasina yatkin temsil yetenegi olan calismayi arastirmayi seven sonuc odakli gelisime acik dinamik zamanli calisabilecek calisma saatlerine riayet basta olmak uzere ofis duzenine eksiksiz uyum saglayabilecek kisisel verilerin korunmasi kanunu kapsaminda yapilacak uyum projelerinde calismak konulara iliskin olarak ngilizce turkce dillerinde hukuki arastirma yapmak icin istekli,stajyer avukat,hukuk_avukat
87,dava danismanlik icra takibi alaninda faaliyet gosteren ofisimizde takim calismasina uyum gosterebilecek nisiyatif alip kriz sureclerini yonetebilecek ofis adliye muvekkil geri bildirim duzeninde sorumluluk alabilecek cozum oneri sunabilecek avukat arayisimiz bulunmaktadir,avukat,hukuk_avukat
